ex1.b1.v,ex1.b1.vr,ex1.b2.v,ex1.b2.vr,ex1.b3.v,ex1.b3.vr,ex1.gnd.p.i,ex1.gnd.p.v,ex1.r_load.i,ex1.r_load.percentage,ex1.r_load.r_int,ex1.r_load.v,ex1.s1.i,ex1.s1.r_int,ex1.s1.v,ex1.s2.i,ex1.s2.r_int,ex1.s2.v,ex1.s3.i,ex1.s3.r_int,ex1.s3.v,ex1.b1.state,ex1.b2.state,ex1.b3.state,ex1.r_load.state,ex1.s1.mode,ex1.s1.state,ex1.s2.mode,ex1.s2.state,ex1.s3.mode,ex1.s3.state,ex1.b1.i,ex1.b1.m.i,ex1.b1.m.v,ex1.b1.p.i,ex1.b1.p.v,ex1.b2.i,ex1.b2.m.i,ex1.b2.m.v,ex1.b2.p.i,ex1.b2.p.v,ex1.b3.i,ex1.b3.m.i,ex1.b3.m.v,ex1.b3.p.i,ex1.b3.p.v,ex1.r_load.m.i,ex1.r_load.m.v,ex1.r_load.p.i,ex1.r_load.p.v,ex1.s1.m.i,ex1.s1.m.v,ex1.s1.p.i,ex1.s1.p.v,ex1.s2.m.i,ex1.s2.m.v,ex1.s2.p.i,ex1.s2.p.v,ex1.s3.m.i,ex1.s3.m.v,ex1.s3.p.i,ex1.s3.p.v
24.99999991166667,-8.833333196375558e-08,14.99999992333334,-7.666666404417784e-08,7.333333519182219,-2.666666480817781,-1.481641942738043e-17,0,0.266666673415111,55,27.5,7.333333518915552,1.766666639275111e-08,1000000000,17.66666639275111,7.666666404417784e-09,1000000000,7.666666404417784,0.2666666480817781,1e-09,2.666666480817782e-10,1,1,1,1,1,1,1,1,2,1,-1.766666639275111e-08,1.766666639275111e-08,-7.333333518915552,-1.766666639275111e-08,17.66666639275111,-7.666666404417784e-09,7.666666404417784e-09,-7.333333518915552,-7.666666404417784e-09,7.666666404417784,-0.2666666480817781,0.2666666480817781,-7.333333518915552,-0.2666666480817781,2.666666480817782e-10,-0.266666673415111,-7.333333518915552,0.266666673415111,0,-1.766666639275111e-08,0,1.766666639275111e-08,17.66666639275111,-7.666666404417784e-09,0,7.666666404417784e-09,7.666666404417784,-0.2666666480817781,0,0.2666666480817781,2.666666480817782e-10
24.99999991590909,-8.409090770425623e-08,14.99999993181818,-6.818181556760338e-08,8.181818375239665,-1.818181624760335,-1.015407215300694e-18,0,0.1818181861123966,90,45.0,8.181818375057846,1.6818181540851243e-08,1000000000,16.81818154085124,6.818181556760338e-09,1000000000,6.818181556760338,0.1818181624760335,1e-09,1.8181816247603348e-10,1,1,1,1,1,1,1,1,2,1,-1.6818181540851243e-08,1.6818181540851243e-08,-8.181818375057846,-1.6818181540851243e-08,16.81818154085124,-6.818181556760338e-09,6.818181556760338e-09,-8.181818375057846,-6.818181556760338e-09,6.818181556760338,-0.1818181624760335,0.1818181624760335,-8.181818375057846,-0.1818181624760335,1.8181816247603348e-10,-0.1818181861123966,-8.181818375057846,0.1818181861123966,0,-1.6818181540851243e-08,0,1.6818181540851243e-08,16.81818154085124,-6.818181556760338e-09,0,6.818181556760338e-09,6.818181556760338,-0.1818181624760335,0,0.1818181624760335,1.8181816247603348e-10
24.99999991590909,-8.409090770425624e-08,14.99999993181818,-6.818181556760338e-08,8.181818375239665,-1.818181624760335,-1.015400597855794e-18,0,0.1818181861123966,90,45.0,8.181818375057846,1.6818181540851253e-08,1000000000,16.81818154085125,6.818181556760338e-09,1000000000,6.818181556760338,0.1818181624760335,1e-09,1.8181816247603348e-10,1,1,1,1,1,1,1,1,2,1,-1.6818181540851253e-08,1.6818181540851253e-08,-8.181818375057846,-1.6818181540851253e-08,16.81818154085125,-6.818181556760338e-09,6.818181556760338e-09,-8.181818375057846,-6.818181556760338e-09,6.818181556760338,-0.1818181624760335,0.1818181624760335,-8.181818375057846,-0.1818181624760335,1.8181816247603348e-10,-0.1818181861123966,-8.181818375057846,0.1818181861123966,0,-1.6818181540851253e-08,0,1.6818181540851253e-08,16.81818154085125,-6.818181556760338e-09,0,6.818181556760338e-09,6.818181556760338,-0.1818181624760335,0,0.1818181624760335,1.8181816247603348e-10
24.99999990277778,-9.72222209348766e-08,14.99999990555556,-9.444444189753093e-08,5.555555716246912,-4.444444283753088,2.106946810691789e-17,0,0.4444444572641972,25,12.5,5.555555715802467,1.944444418697532e-08,1000000000,19.44444418697532,9.444444189753093e-09,1000000000,9.44444418975309,0.4444444283753088,1e-09,4.4444442837530887e-10,1,1,1,1,1,1,1,1,2,1,-1.944444418697532e-08,1.944444418697532e-08,-5.555555715802467,-1.944444418697532e-08,19.44444418697532,-9.444444189753093e-09,9.444444189753093e-09,-5.555555715802467,-9.444444189753093e-09,9.44444418975309,-0.4444444283753088,0.4444444283753088,-5.555555715802467,-0.4444444283753088,4.4444442837530887e-10,-0.4444444572641972,-5.555555715802467,0.4444444572641972,0,-1.944444418697532e-08,0,1.944444418697532e-08,19.44444418697532,-9.444444189753093e-09,0,9.444444189753093e-09,9.44444418975309,-0.4444444283753088,0,0.4444444283753088,4.4444442837530887e-10
24.99999990277778,-9.722222093487659e-08,14.99999990555556,-9.444444189753093e-08,5.555555716246911,-4.444444283753089,2.106946479819544e-17,0,0.4444444572641973,25,12.5,5.555555715802466,1.944444418697531e-08,1000000000,19.44444418697531,9.444444189753093e-09,1000000000,9.444444189753092,0.444444428375309,1e-09,4.44444428375309e-10,1,1,1,1,1,1,1,1,2,1,-1.944444418697531e-08,1.944444418697531e-08,-5.555555715802466,-1.944444418697531e-08,19.44444418697531,-9.444444189753093e-09,9.444444189753093e-09,-5.555555715802466,-9.444444189753093e-09,9.444444189753092,-0.444444428375309,0.444444428375309,-5.555555715802466,-0.444444428375309,4.44444428375309e-10,-0.4444444572641973,-5.555555715802466,0.4444444572641973,0,-1.944444418697531e-08,0,1.944444418697531e-08,19.44444418697531,-9.444444189753093e-09,0,9.444444189753093e-09,9.444444189753092,-0.444444428375309,0,0.444444428375309,4.44444428375309e-10
